id,tweet,fake,real
5086,philippine vice president leni robredo shown quote card advising public suck cough prevent spreading novel coronavirus,1,0
5087,chloroquine potent inhibitor sars coronavirus infection spread the virology journal number the official publication dr fauci s nih url,1,0
5088,rt user child missing routine vaccination due co vid number could lead far greater avoidable suffering death pa,0,1
5089,no shifting anyone government new emergency co vid number law in full url,1,0
5090,a message chain claim stanford hospital give advice drink water every number minute order prevent co vid number,1,0
5091,recovery trial number yr old rmds associated highest risk hospitalization co vid number url url,0,1
5092,rt user india fight corona there steep exponential rise co vid number recovery number may number lakh sept,0,1
5093,a friend mine checked back clorox wipe and know human coronavirus listed among thing wipe kill i checked wipe and sure enough listed so take is i suspected new virus news medium want u believe,1,0
5094,mesenchymal stem cell reconsidered weapon body wide damage caused co vid number url,0,1
5095,there s great support church faith based organisation alert level number number we understand important practise faith the limit gathering currently number applies public private gathering this reviewed number may,0,1
5096,a video woman claiming pneumonia hiv cardiovascular patient treated together hospital s co vid number isolation ward viewed thousand time multiple post facebook twitter the footage includes superimposed text claim hospital abbasi shaheed hospital state run facility pakistani city karachi,1,0
5097,old drug new trick fish tank additive may treat coronavirus,1,0
5098,our daily update published state reported number k test number k case along number death we ve seen month saturday monday number tend lower tuesday friday but compared last sunday case death up url,0,1
5099,everyone role play reduce slow transmission co vid number social distancing one way prevent spread co vid number this mean avoiding crowded place maintaining distance others more prevention tip url url,0,1
5100,co vid may lead generation lost medical research url,0,1
5101,alabama reported number new daily case first time url,0,1
5102,rt user more number crore test conducted far more number lakh patient recovered far the case fatality rate,0,1
5103,icmr proud announce completion annual account time even co vid number pandemic the council also completed go i pilot project financial system like pf m tsa icmr committed shouldering duty entrusted go i future,0,1
5104,in many country essential service nutrition immunization disrupted million child missed month schooling user co vid number url,0,1
5105,puerta de hierro hospital madrid us whole floor president family,1,0
5106,number number containment zone refer specific geographical area positive case coronavirus found dynamic nature they fit nationally representative sampling india fight co vid number,0,1
5107,study question link vitamin d concentration difference co vid number severity ethnic group url,0,1
5108,non vegetarian food meat consumption lead infection,1,0
5109,rt user co vid number update india continues scale new peak co vid number test more number lakh sample tested number con,0,1
5110,a photo circulating facebook nigeria appears show president muhammad u buhari shaking hand nation s code conduct bureau chairman mohammed is a men wearing face mask seemingly precaution novel coronavirus pandemic,1,0
5111,a sage report end august found number reporting symptom england fully self isolate home required two week url,0,1
5112,co vid number symptom take number number day develop infected people symptom asymptomatic mild symptom still infect others take responsibility protect others observe physical distancing wear face mask wash hand frequently url,0,1
5113,the user remain deeply entirely committed success act accelerator user co vid number url,0,1
5114,a per who s protocol procedure lockdown period lockdown relaxed april number number reimposed april number india,1,0
5115,while data issue continue plague various state regional testing picture show number day daily testing average appears peaked south july number url,0,1
5116,people buying industrial bleach hoping act antidote novel coronavirus url,1,0
5117,nasa satellite video shown coronavirus retreating india,1,0
5118,number new case co vid number lagos number ogun number fct number borno number kaduna number river number ebony i number kwara number katsina number edo number delta number kano number bauchi number bayelsa number imo number plateau number on do number nasarawa number gombe number oyo number number case co vid number nigeria discharge smile number death number url,0,1
5119,there number people receiving hospital level care co vid number part auckland community cluster there two patient north shore hospital one stable isolation ward connected community cluster one critical icu,0,1
5120,a new user report found number people number year age died co vid number february july number number number death occurred among black hispanic american indian alaska native person learn more url url,0,1
5121,clown virus pandemic political correctness spread infected s jws attack zombie apocalypse url political correctness,1,0
5122,number that s least many u healthcare worker died co vid most african american asian pacific islander url,0,1
5123,italian president break surrender co vid number epidemic,1,0
5124,a facebook post shared number time feature image letter purportedly u s hospital recommending people drink alcohol help reduce risk novel coronavirus infection,1,0
5125,user warning it evidenced corona virus spread via petrol pump tesco ensured glove sanitizer self serve pump either carmarthen neath suggest you use morrison they do care come user look after u,1,0
5126,the daily press briefing user ongoing ptf coordinator bos mustapha announced new number bed isolation facility abuja driven private sector tune user latest update co vid number nigeria live stream url url,0,1
5127,you beat virus warm water salt vinegar,1,0
5128,say president donald trump announce scientist finally found vaccine cure corona virus,1,0
5129,metformin may lower risk fatal co vid number url url,0,1
5130,coronavirus cured sniffing clove camphor drinking water virus go stomach acid stomach kill virus,1,0
5131,to slow spread co vid number cdc recommends people wear mask public setting around people living household especially social distancing measure difficult maintain learn more url url,0,1
5132,free horse repeat number thoroughbred horse need home will go sugarcreek sat slaughter gentleman died due co vid number son want nothing them,1,0
5133,a doctor say coronavirus kill cause common cold,1,0
5134,wuhan spelled backwards na huw no way jos coronavirus didn t start here url coronavirus richard nixon napoleon,1,0
5135,image showing condition flooded co vid number ward hospital bihar,1,0
5136,post co vid number impact dietary supplement personalized nutrition market revenue growth repeat url,1,0
5137,india fight corona there continuous rise test per million per day secretary user stay safe india win user user user url,0,1
5138,new updated search feature help find answer question co vid number try new function faq page url url,0,1
5139,a purported notice issued pakistan red crescent pakistan s health department co vid number isolation rule shared thousand time facebook the advisory claim family killed isolation able hold funeral burial,1,0
5140,number country reported reduction outpatient care attendance due lower demand factor co vid number lockdown s financial difficulty url url,0,1
5141,update user today new case co vid number report managed isolation quarantine nz it number day since last case co vid number acquired locally unknown source our total number active case remains number,0,1
5142,a social medium network invite alleged aid grocery supply home mandatory isolation seek mitigate impact co vid number pandemic country,1,0
5143,mere pas shab nahi hai seriously dangerous virus fake azadi coronavirus url,1,0
5144,a common cold cause positive co vid number test,1,0
5145,nine case recovered total number active case number of number imported case miq facility number community case,0,1
5146,two day week number state already seen record high day new case url,0,1
5147,india fight corona maintaining daily testing spree number lakh india test number crore test per million tpm rise pegged number today url url,0,1
5148,a video claim italy discovered co vid number bacteria virus,1,0
5149,number people contacted tested negative co vid number number tested leaving managed isolation remaining number tested departure facility number people referred test yet result for,0,1
5150,number new case co vid number nigeria plateau number lagos number fct number ogun number oyo number ekiti number kwara number on do number anambra number imo number nasarawa number river number gombe number edo number akwa ibom number number confirmed number discharged number death url,0,1
5151,user absolutely madhu ji along number family member infected co vid number number week gargle haldi thrice k adha twice steam thrice haldi milk night coron il pack s wa ari coron il twice all four u got negative following above remained home isolation,1,0
5152,user grob se impt co vid patient r vent il lated bitte every source air used fan blower open window door etc across care centre drs r keeping shut fur fear virus travelling out the centre im remote repeat merci ent schuldig ung sw izer deutsch,1,0
5153,india fight corona nearly number new case reported five state these state also contributing number new recovered case stay safe india win url,0,1
5154,over number coronavirus case removed texas total state count the removed test positive antigen test fast acting test high rate false negative url user,1,0
5155,check guide number way avoid misinformation coronavirus pandemic url url,1,0
5156,the two people tokoroa tested positive co vid number moved quarantine facility auckland their family close contact self isolation returned negative test,0,1
5157,count in flower on the wall nothin to do but die of boredom url donald trump coronavirus augusta master,1,0
5158,california seen rising case count number looked solid positive low hospitalization growing but week state appears turning url,0,1
5159,guideline school telangana reopen academic year number number,1,0
5160,government india plan exiting lockdown five phase,1,0
5161,a graphic video viewed ten thousand time multiple post facebook twitter alongside claim show two islamist extremist killing hindu man indian state rajasthan india s co vid number lockdown,1,0
5162,rt user number lakh co vid number test per day from little number number day beginning april no shortage ventilator pp,0,1
5163,rt user user thanks confirming neil ferguson s imperial model not point number co vid death sweden,0,1
5164,if fever cough loss taste smell certain symptom might co vid number if think might co vid number think may near someone co vid number contact healthcare provider medical advice url url,0,1
5165,rt user after precious woke condition improved dr byer resident physician rolled tablet computer room,0,1
5166,trump midcourse correction url donald trump coronavirus number presidential election mail voting,1,0
5167,co vid number ach ha ch alta hu boy breathed hast singing hindi song,1,0
5168,acc user number day voluntary home quarantine assigned passenger arriving rajasthan symptomatic passenger isolated taken nearest health facility url co vid number co vid number co vid co vid number co vid number coronavirus url,0,1
5169,briton set bask even warmer temperature sunday people urged keep following coronavirus restriction case rise url,0,1
5170,file misinformation bill gate coronavirus vaccine url,1,0
5171,in word straightforward science behind failure chloroquine hydroxychloroquine show efficacy treating co vid number number number,1,0
5172,india fight corona increasing gap co vid number recovered active case india may number number september number number stay safe india win url,0,1
5173,here s problem testing people strain coronavirus specifically co vid number there reliable test specific co vid number virus,1,0
5174,repeat we inherited broken test repeat co vid number,1,0
5175,the latest cdc co vid view report show proportion death certificate coded related co vid number decreased number two week ago number week url,0,1
5176,although child largely spared many severe health effect virus suffered way user co vid number,0,1
5177,amid co vid number number number republican governor have decided play football three fourth number democratic governor have decided play already probably play repeat,1,0
5178,our entire team collaborated fact check president trump last night axios interview here roundup verifying claim co vid number testing death rate comment late rep john lewis url url,1,0
5179,with number recovery past number hour india record biggest single day spike recovery nation s recovery rate coronavirus infection stand number bihar becomes number th indian state cross grim benchmark number lakh co vid number case indian independence day url,1,0
5180,our daily update published state reported number k test number k case number co vid number death url,0,1
5181,demanding fair probe justic tarun number repeat why aiims administration shifted tarun icu number how tarun co vid patient get security cover icu repeat smartphone what sapp message can direct probe user hum user per saw a al uta kar how n sle to dti hai url,1,0
5182,user all stuff coming online next day it s hard build hardy ops team grueling high pressure data operation also building website we visualization presentation data soon though,0,1
5183,after coronavirus damaged lung woman number s receives double lung transplant url,0,1
5184,currently number containment zone south delhi district url user user user delhi co vid number co vid number co vid number corona update coronavirus india coronavirus update coronavirus co vid update url,0,1
5185,maduro quoted work sergio quintero venezuelan doctor claim found natural antidote sickness well argued virus created united state biological weapon,1,0
5186,the indian health department issued notification advising people drink number number ml water avoid spicy food travel crowded space till march number,1,0
5187,user user and one core belief general project like actively work maximum viral ity raw statistic the number need context others provide including home user user,0,1
5188,india fight corona increasing gap co vid number recovered active case india may number number september number number stay safe india win url,0,1
5189,claim who recommend wearing mask co vid number false,1,0
5190,user they people trust coron il cure corona,1,0
5191,co vid helped urologist embrace telemedicine url,0,1
5192,madagascar co vid number free april number registering number recovery confirmed case,1,0
5193,coronavirus resists all attempt to change it name url death virus pandemic coronavirus,1,0
5194,mr man detta single president s co vid number denial is m biggest problem tackling pandemic he mr bolson aro aimed miracle believing chloroquine writes former minister url,1,0
5195,wetherspoons revealed total number member staff caught coronavirus since pub chain reopened url,0,1
5196,last data point today even holiday weekend florida s number alarming the state reported number new case three last four day still data current co vid number hospitalization fl url,0,1
5197,since august number contact tracing team identified number close contact case number contacted self isolating process contacting rest,0,1
5198,i would press event may i would never asked coronavirus,1,0
5199,coronavirus r number increase number number url,0,1
5200,please patronize non official outlet co vid number test the government working hard improve quick sample collection release test result take responsibility url,0,1
5201,the italian prime minister said country exhausted option fight coronavirus pandemic pleads god rescue people,1,0
5202,india fight corona india record number co vid number recovery past number hr recovery rate number today more number lakh number total recovery exceed active case number lakh number url url,0,1
5203,setting realistic expectation patient chronic condition key url melasma,0,1
5204,our daily update published we ve tracked number million test number k yesterday second highest daily total weve seen note track test state report for detail see url url,0,1
5205,health secretary matt hancock admitted challenge coronavirus testing system following sharp rise demand more story here url url,0,1
5206,trump explains sarcastic url donald trump fake news co vid number,1,0
5207,family member died infected corona virus heart just repeat i can not say,1,0
5208,in better news great state texas reporting antigen test tx right separating antigen result pcr reporting positive total you ll see number dataset soon get antigen api url,0,1
5209,a video news report claiming what sapp going suspended brazil on caption stated suspension going take place misinformation regarding co vid number,1,0
5210,a total usd number billion still needed access co vid number tool act accelerator produce number billion vaccine dos number million treatment number million test url url,0,1
5211,image show long queue bus migrant denied permission enter uttar pradesh state government,1,0
5212,back future new study show iodine solution co vid number take u back childhood first line defence common cold sore throat iodine tincture betadine gargle url,1,0
5213,a per user guideline disinfection common public place including office number sodium hypochlorite phenolic disinfectant recommended disinfection url co vid number co vid number co vid co vid number co vid number coronavirus coronavirus india url,0,1
5214,trump ensures america stimulus check bounce writing name url stimulus check co vid number trump press conf url,1,0
5215,wuhan now surrounded by wall url china coronavirus co vid number great wall china wuhan,1,0
5216,confused mortality rate coronavirus case fatality rate we explain difference here url,1,0
5217,don t use milk tear gas ocular care guidance pandemic url,0,1
5218,user user user user i cited retrovirus journal written professor flu vaccine contain coronaviruses would kill dog cell line judy miko v it claim complete medical misinformation disinformation since discredited scientist since number url,1,0
5219,india fight corona increasing number co vid number testing lab india user stay safe india win url,0,1
5220,latest update ministry health there new case co vid number report new zealand it number day since last new case reported our total number confirmed case remains number number report world health organization url,0,1
5221,positivity rate show herd immun tiy ha been reached,1,0
5222,maduro accused colombia promoting intentional infection venezuelan migrant returned country saying biological weapon,1,0
5223,false information coronavirus testing potential put people getting tested fact checker around world busy debunking misinformation url via user coronavirus fact datos coronavirus,1,0
5224,queen elizabeth said philippine president rodrigo dut erte is kind leader know way repeat filipino lucky him,1,0
5225,we repeat ve still death flu year weve co vid number,1,0
5226,who warned second wave pandemic would catastrophic,1,0
5227,in third week who identified began contracting validated production quality pcr test and first week feb who began shipping test number lab around world enabled world track trace co vid number around world quickly user,0,1
5228,germany united state two best death per number people frankly thats perhaps important number is,1,0
5229,so long sucker international space station warp out orbit for the final frontier url coronavirus playboy,1,0
5230,prime minister ana brna bic claimed number respirator state secret country,1,0
5231,sterilization agent co vid vax cause sterility patient also sexual partner people taken shot,1,0
5232,user try coron il repeat post co vid,1,0
5233,the new fad disease called coronavirus sweeping headline funny enough patent coronavirus filed number granted number url,1,0
5234,nba drug testing groupie bubble url drug coronavirus nba groupie orlando,1,0
5235,user user user forget even trying use macrolide like azithromycin start least minimum number day or co vid time prescribing azithromycin twice day whereas mic level justify day prescription,1,0
5236,member indian parliament rahul gandhi hired actor act migrant helping co vid number lockdown,1,0
5237,texas florida balanced budget california in debt number billion new york in debt number billion,1,0
5238,repeat joe exotic test positive coronavirus prison it repeat s confirmed repeat,1,0
5239,evin india streamlining vaccine flow network making powerful contribution towards strengthening health system well ensuring equity easy timely availability vaccine child immunization vaccine work fully immunize every child url,0,1
5240,gate foundation planting microchip co vid number swab testing,1,0
5241,news coronavirus show runner want recast boris johnson url url,1,0
5242,the latest update director general health there new case co vid number report new zealand today however total number case risen number case tested uruguay early april added number url,0,1
5243,holding one breath number second claimed effective selftest coronavirus,1,0
5244,nhk world chinese language service call co vid number novel japanese coronavirus,1,0
5245,image tired sri lankan healthcare professional lying ground inside operating theater room,1,0
5246,bill gate plan introduce microchip implant register whether someone tested vaccinated sars cov number,1,0
5247,state reported number k case today the number day average highest point since may number one important caveat texas number case older data local health authority previously reported url,0,1
5248,today decided begin using state number this came long debate whether could calculate realistic number ultimately decided use michigan s number straight would easier future analyst adjust raw number,0,1
5249,i survived homeschooling lockdown number get t shirt url assuming survived homeschooling obviously url,1,0
5250,latest update ministry health there new case today sixth day row number case there number confirmed case total number recovered case since yesterday this brings u total recovered case number url,0,1
5251,florida man working from home clock watch wishing for end of working day url coronavirus self isolation,1,0
5252,marvin hume say he s going keep coronavirus letter boris johnson safe place could worth something one day rochelle tell he s talking absolute shite usual url,1,0
5253,in spain police official beating citizen enforce lockdown,1,0
5254,increase confirmed case co vid number nigeria result scale testing capacity well early sign community transmission door door testing taking place community lagos fct bos mustafa secretary user url,0,1
5255,news co vid number test positive boris johnson url url,1,0
5256,we probably still seeing weekend lag effect a last several week tuesday number tell u lot it great day total test positive rate stayed lower number number url,0,1
5257,a number pm number st april number confirmed case number discharged number death for breakdown case state real time url currently lagos number fct number osun number oyo number ogun number edo number kaduna number enugu number bauchi number ekiti number river number benue number,0,1
5258,londoner expect see police officer street capital helping enforce new coronavirus restriction met police said follow live update url,0,1
5259,our daily update published state reported number k test number k new case number death hospitalization fell little there s major caveat there the decline due strange data alabama url,0,1
5260,claim cow urine dung could treat co vid number assam legislator hari priya url fact such claim add misinformation fearmongering fight disease scientifically an ant bhan health researcher no preventive med cure yet who url,1,0
5261,after number hour construction number st building huo shen shan hospital wuhan completed monday the hospital expected handed military feb number upon completion put use coronavirus patient,1,0
5262,a today acc user total number recovered co vid number case recovery rate number india co vid number co vid co vid number co vid number co vid update corona update corona coronavirus coronavirus india coronavirus update coronavirus pandemic url,0,1
5263,on number rd september number erroneously reported number additional confirmed case summary the new confirmed case number total number we apologise error remain committed ensuring transparent accurate reporting test result url,0,1
5264,rt user urgently needed airport tha ali baja o baja o coron il bhabhi ji papa d petal shower light corona mat,1,0
5265,holding breath let test whether may co vid number,1,0
5266,india play critical role providing coronavirus vaccine worl smile anthony fauci coronavirus co vid number vaccine url,1,0
5267,will i ever sex the fantasy roleplaying nerd s guide lockdown ending url,1,0
5268,a post say number study showed chloroquine effective co vid number this wrong there s thing co vid number drug wa n t given human it looked primate cell infected sars url url,1,0
5269,a photo shared thousand time facebook claim show throat novel coronavirus patient,1,0
5270,user user wuhan institute virology military funded gain function research bat coronavirus we know nih funding at end day let s cut bullshit finger pointing every country leader sign global ban g of research bury,1,0
5271,a today number active co vid number case balasore district dish url user user user co vid india seva co vid number co vid number co vid number corona update coronavirus india coronavirus update coronavirus co vid update url,0,1
5272,practice social distancing putting space others continue practice healthy habit like washing hand least number second staying home you re sick help slow spread co vid number learn more url url,0,1
5273,bollywood actor shahrukh khan donated number crore number million rupee pakistan,1,0
5274,this virus gone away we can not complacent director public health blackpool dr arif rajpura say concerned rising co vid number rate part lancashire we need make sure were following guidance latest url url,0,1
5275,nashville man feel those who had life coronavirus url coronavirus nashville family co vid number,1,0
5276,our knowledge co vid always improving new data come update parameter fit know disease we recently changed model parameter we wanted share changed why number number,0,1
5277,elisa granato number year old first woman get vaccine co vid number died,1,0
5278,india recorded number new positive co vid number case number death icmr directs institute conducting clinical trial co vax in india s first potential coronavirus vaccine fast track approval aim launch number august coronavirus fact co vid number url,1,0
5279,the kingswood rest home morrinsville officially cleared possible case co vid number,0,1
5280,thus enhanced timely testing keeping positivity rate low also fatality rate low,0,1
5281,health minister edward arg ar insists average distance receive co vid number test gone number mile adding around number going test meet criterion kay burley url url,0,1
5282,rt user during co vid number outbreak it s important everyone know difference n number respirator surgical ma,0,1
5283,user kia or a carl thanks feedback the new case separated two category recent travel community the total number confirmed case first number graphic currently number,0,1
5284,to manage co vid number pandemic exhaustive distribution homoeopathic preventive arsenicum album number india fight corona user url,1,0
5285,therefore dip oxygen saturation spo number number anybody person concerned provided immediate medical attention proper diagnosis url co vid co vid number co vid number india corona coronavirus coronavirus india coronavirus pandemic,0,1
5286,bill gate plotting use co vid number testing future vaccine track people microchip,1,0
5287,coronavirus boe warns recent case increase could hold back economy url,0,1
5288,updated april number reported u case co vid number total number million number state report number case continue wear cloth face covering keep number foot physical distance others public url url,0,1
5289,there return old normal foreseeable future but roadmap situation control disease get life user co vid number,0,1
5290,the number new case low about number k after series higher day the number day average fell number k ny number new case first time number week california texas new high yesterday much lower today url,0,1
5291,deciding close partially close reopen school guided risk based approach maximize educational wellbeing health benefit student teacher staff wider community help prevent new outbreak co vid number url url,0,1
5292,u s house speaker nancy pelosi wuhan china time release novel coronavirus sabotage u s china trade deal,1,0
5293,initial data shown adult number year old certain comorbidities highest risk dying co vid number user,0,1
5294,reliance j io one biggest telecom network india providing internet free coronavirus pandemic,1,0
5295,mosquito transfer co vid number from person person,1,0
5296,the u public health response threat co vid number included active monitoring people exposed co vid number case cdc supported state local public health official tracked number close contact first number u case learn user url url,0,1
5297,a what sapp forward along video round claimed person belongs ta bligh i jamaat kept isolation ward started wandering naked the viral forward also claim person wandering naked vulgar act intentionally,1,0
5298,coronavirus update india co vid number recovery rate improves number august number number steady improvement india co vid number recovery rate since lockdown initiation march number number india fight corona user via user url,0,1
5299,rt user coronavirus update nearly number new recovered case found number state ut maharashtra maintained,0,1
5300,boris johnson facing demand labour explain proposal use army support police amid new co vid number lockdown rule url,0,1
5301,clearly obama administration leave kind game plan something like this,1,0
5302,there case co vid number reinfection reported across world however novel coronavirus new virus research ongoing question long take person get re infected whether subsequent infection milder etc url,0,1
5303,note can not capture negative pending test way state report consider number lower bound see thre a smile url,0,1
5304,you lockdown read still read page url,1,0
5305,co vid number man insisting that he will die looking good url death coronavirus co vid number,1,0
5306,the reported death toll number bringing dataset number death url,0,1
5307,unfortunately today four people hospital co vid number two stable isolation ward one middle more one north shore hospital two icu north shore waikato hospital we want send family aroha,0,1
5308,a photo show medical team number sent japan wuhan,1,0
5309,user why chloroquine described wonder drug corona virus who number yet number coordinated campaign it why would big pharma cheap effective drug big pharma puppet,1,0
5310,the ftse number pound come renewed pressure investor eye prospect tougher coronavirus restriction returning across uk much europe url,0,1
5311,the homeopathic drug arsenicum album number prevent coronavirus,1,0
5312,a today total number dedicated co vid number hospital india number centre number state number user user user co vid number co vid number co vid number co vid number india corona update coronavirus india coronavirus update coronavirus co vid update url,0,1
5313,stop tasty fish fry refreshing alcoholic beverage repeat alcohol kill everything repeat,1,0
5314,a relax restriction level number enjoy new freedom need keep border control strong keep co vid number out,0,1
5315,no state track contain co vid according model some state headed right direction co vid spreading slow controlled fashion most state low infection growth rate adequate testing sufficient icu capacity,0,1
5316,bharat bio tech vaccine received permission central government number th august available market corona vaccine great news today see official permission,1,0
5317,coronavirus update total co vid number case india a september number number number cured discharged migrated number number active case number number death number total co vid number confirmed case cured discharged migrated active case death stay safe url,0,1
5318,daily death remained near yesterday high number url,0,1
5319,through project trained staff volunteer athens greece distribute food water glove mask antiseptic liquid information co vid number affected homelessness people inject drug sex worker migrant more url,0,1
5320,we ve mentioned data testing reporting problem ca fl week also flag wa it trouble prevented state reporting negative result since number number lowering hosp number url url,0,1
5321,cdc new testing consideration help correctional detention facility plan prepare respond co vid number learn testing individual without symptom co vid number setting url url,0,1
5322,and thank also individual essential user volunteer go get data u every day holiday not without labor many project organizer would lack data needed understand co vid affect community,0,1
5323,at number lowest reported daily death total since late march substantially lower last monday the number day average fell lowest since april number we expect number rise tomorrow previous week reporting lag url,0,1
5324,use caution relying gaiter face shield help protect others co vid number researcher currently investigating effectiveness learn more url url,0,1
5325,mask absolutely protect spread co vid another number study find url,0,1
5326,this regional picture hospitalization the south approaching northeast s peak number number april number and note we re still seeing erratic hospitalization number state url,0,1
5327,testing remains down most decline number day average test completed south this kind decline saw northeastern state emerged intense outbreak spring url,0,1
5328,rt user we help stopping co vid number spreading keep least number m distance others here alternative handshake,0,1
5329,more number million people across country currently living local restriction infection rate increasing many area user take closer look effectiveness local lockdown s read latest url url,0,1
5330,our seven day rolling daily average number test number total number test completed new zealand date number,0,1
5331,number new case co vid number nigeria fct number lagos number plateau number kaduna number abia number gombe number on do number imo number delta number ekiti number kwara number oyo number bauchi number kano number katsina number ogun number yo be number number confirmed number discharged number death url,0,1
5332,pooled co vid number testing requires complex staff coordination provide reassurance community url url,0,1
5333,an indian news channel claimed coronavirus pandemic would affect number billion laborer india,1,0
5334,however comparing co vid number death flu death important make sure comparison rigorous these two thread explain more url url,0,1
5335,there number people linked community cluster remain auckland quarantine facility includes number people tested positive co vid number household contact,0,1
5336,video chinese prime minister li ke qiang visiting mosque offering prayer seeking protection country coronavirus,1,0
5337,mask belief system you re blatantly ignoring scientific evidence url,0,1
5338,say u s developing repeat antivirus repeat includes chip track movement,1,0
5339,an nrl player wife tried make link flu shot co vid number insta gram but fact checker found evidence link dont believe misinformation internet read corona check in ste a smile url coronavirus fact url,1,0
5340,caring someone co vid number prevent illness practicing everyday preventive action clean hand often avoid touching face unwashed hand limit contact anyone sick frequently clean disinfect surface more url url,0,1
5341,coronavirus still stressful explaining window number upgrade parent url,1,0
5342,spanish education minister isabel cela wore purple latex glove woman day demonstration afraid coronavirus,1,0
5343,the first case man number s arrived new zealand india number june he staying grand millennium hotel tested positive co vid number part routine testing around day number stay facility,0,1
5344,number new case co vid number nigeria lagos number oyo number river number delta number ebony i number gombe number on do number kaduna number kwara number ogun number fct number edo number abia number nasarawa number imo number bayelsa number borno number katsina number sokoto number bauchi number plateau number number confirmed number discharged number death url,0,1
5345,for breakdown case state real time please see url currently lagos number fct number ogun number ekiti number oyo number total number confirmed case co vid number nigeria,0,1
5346,update co vid number u number co vid number case adult number number number co vid number case child number number reproduction nr number adult aged number number target intervention adult number number facilitate safe reopening school report url url,0,1
5347,the latest update finance minister director public health today number new confirmed case co vid number there additional death one linked st margaret s cluster this wa item at dhb staff member looking case url,0,1
5348,cheap widely used steroid hailed major breakthrough coronavirus treatment url url,0,1
5349,coronavirus inside air passenger excited doug ford s cut public health poli coronavirus outbreak url url,1,0
5350,inhaling hot water steam kill coronavirus,1,0
5351,the co vid number pandemic wa set meeting number sponsored bill melinda gate foundation,1,0
5352,co vid number coronavirus coronavirus update police spain keeping kid entertained lockdown performing baby shark this best thing saw during corona crisis co vid number url,1,0
5353,were fighting co vid number misinformation info demic one issue time join u get latest issue corona check straight inbox every week url qanda fact check url,1,0
5354,rt user co vid number update the total number active case country stand number date five state ma,0,1
5355,wash hand often help slow spread co vid number keep key time mind wash hand remember practice protective measure like social distancing wearing face cover url url,0,1
5356,btk inhibitor a cala brutini b may improve outcome quickly severe co vid number case study number patient suggests url,0,1
5357,coronavirus update co vid number india tracker a number september number number am confirmed case number recover e smile number number active case number number death number number india fight corona india win stay safe via user url,0,1
5358,our daily update published new record case top number day test patient currently hospitalized jumped number level mid may state reported number new death the number day average creeping back up url,0,1
5359,nice approving enco rafe nib cetuximab treating braf v number e mcrc url,0,1
5360,the elderly parent guide getting coronavirus advice wrong url,1,0
5361,coronavirus death number lower nation using hydroxychloroquine url,1,0
5362,if fever cough certain symptom might co vid number most people mild illness able recover home if think may exposed co vid number contact healthcare provider learn more url url,0,1
5363,new york s new hospitalization update make initial daily update it now the state number hospitalized people number we regret error,0,1
5364,we number people reported recovered co vid number increase number yesterday this number confirmed probable case there number active case across country,0,1
5365,a publication pearl news say number nigerian senator tested positive co vid number,1,0
5366,user user user hi user user worked team document refactor extend code report number impact np is reduce co vid number mortality healthcare demand shared number number the source code produce report number published number number along code check,0,1
5367,there co vid number death be lm brazil may number may number,1,0
5368,india fight corona nearly number new case reported five state these state also contributing number new recovered case url,0,1
5369,first volunteer uk coronavirus vaccine trial died,1,0
5370,good news active coronavirus case delhi drop number every inch taken back recovery well earned repeat go delhi ites url,1,0
5371,it take collective will to avoid number co vid death year s end url,0,1
5372,joe diffie s death labeled a co vid number death wa n t,1,0
5373,coronavirus london two three day behind co vid number hotspot modelling suggests url,0,1
5374,at press briefing president trump defended re tweet viral video doctor track record bizarre medical claim said hydroxychloroquine coronavirus cure it cure url,1,0
5375,to ensure healthy life child don t miss scheduled vaccination due ongoing co vid number situation while doctor take extra precaution avoid getting coronavirus for detail visit url icmr fight co vid number url,0,1
5376,the vatican confirmed pope francis two aide tested positive coronavirus,1,0
5377,suicidal man seek co vid number infection url,1,0
5378,several state also posted substantial drop hospitalization figure today without explanation these drop might change over related problem we ve seen week might real decline we ve reported number published state,0,1
5379,while number day positive rate average crossed number repeat today number number test reported south came back positive thats number url,0,1
5380,gemma collins say followed rule coronavirus couple day stopped too much they re really meant major celebrity like anyway told reporter url,1,0
5381,the cure number corona colloidal liquid silver still tested usage cure test tube human anatomy human immune system boosted power silver nuc s corona u deathbed test tube vrs realism medicine,1,0
5382,flu vaccine deadly coronavirus,1,0
5383,a man argentina make claim like in u doctor paid number thousand say got sick co vid number number put ventilator artificial respirator,1,0
5384,protester wear mask mouth nose reduce risk transmitting virus there s probably evidence though evidence weak that masking protects there s evidence masking protects you shri me said,0,1
5385,number people linked cluster moved quarantine facility including number people tested positive our total number confirmed case date number report who,0,1
5386,user user only number actually died co vid number stop lying exaggerating treatment nowadays drug cocktail including hcq azithromycin zinc dexamethasone le ventilator resulted mortality rate plummeting the situation vastly improved,1,0
5387,claim kin died co vid number claim insurance pradhan man tri jeevan jyoti bima yojana pm jj by pradhan man tri su raksha bima yojana pm by pib fact check pm by cover co vid related death pm jj by cover co vid death certain condition url,1,0
5388,the brazilian doctor dr au zio var ella defends population need lockout,1,0
5389,number new case co vid number nigeria lagos number fct number oyo number edo number kwara number abia number ogun number on do number river number osun number akwa ibom number delta number enugu number kaduna number plateau number borno number bauchi number adamawa number gombe number sokoto number number confirmed number discharged number death url,0,1
5390,this dataset compiled hour care attention number wonderful volunteer their dedication belief effort brought fruition we can t thank enough,0,1
